,fens,moves,target_moves,LEGAL_MOVES
3893,r1b4r/pppkq2p/8/1N3P2/1nQpnb2/8/PPP3PP/R3KBNR w KQ - 0 15,d6f4,f1e2,"['b5c7', 'b5a7', 'b5d6', 'b5d4', 'b5c3', 'b5a3', 'c4g8', 'c4f7', 'c4c7', 'c4e6', 'c4c6', 'c4d5', 'c4c5', 'c4d4', 'c4b4', 'c4d3', 'c4c3', 'c4b3', 'c4e2', 'g1h3', 'g1f3', 'g1e2', 'f1d3', 'f1e2', 'e1e2', 'e1d1', 'a1d1', 'a1c1', 'a1b1', 'f5f6', 'h2h3', 'g2g3', 'c2c3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3894,r1b4r/pppkq2p/8/1N3P2/1n1Qnb2/8/PPP3PP/R3KBNR b KQ - 0 15,c4d4,d7c6,"['d7e8', 'd7c6', 'e7d6', 'f4d6', 'e4d6', 'b4d5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3895,r1b1k2r/ppp1q2p/8/1N3P2/1n1Qnb2/8/PPP3PP/R3KBNR w KQ - 1 16,d7e8,d4h8,"['b5c7', 'b5a7', 'b5d6', 'b5c3', 'b5a3', 'd4h8', 'd4d8', 'd4g7', 'd4d7', 'd4a7', 'd4f6', 'd4d6', 'd4b6', 'd4e5', 'd4d5', 'd4c5', 'd4e4', 'd4c4', 'd4b4', 'd4e3', 'd4d3', 'd4c3', 'd4f2', 'd4d2', 'd4d1', 'g1h3', 'g1f3', 'g1e2', 'f1c4', 'f1d3', 'f1e2', 'e1e2', 'e1d1', 'a1d1', 'a1c1', 'a1b1', 'f5f6', 'h2h3', 'g2g3', 'c2c3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'c2c4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3896,r1b1k2Q/ppp1q2p/8/1N3P2/1n2nb2/8/PPP3PP/R3KBNR b KQ - 0 16,d4h8,e8d7,"['e8f7', 'e8d7', 'e7f8', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3897,r1b4Q/pppkq2p/8/1N3P2/1n2nb2/8/PPP3PP/R3KBNR w KQ - 1 17,e8d7,h8d4,"['h8g8', 'h8f8', 'h8e8', 'h8d8', 'h8c8', 'h8h7', 'h8g7', 'h8f6', 'h8e5', 'h8d4', 'h8c3', 'b5c7', 'b5a7', 'b5d6', 'b5d4', 'b5c3', 'b5a3', 'g1h3', 'g1f3', 'g1e2', 'f1c4', 'f1d3', 'f1e2', 'e1e2', 'e1d1', 'a1d1', 'a1c1', 'a1b1', 'f5f6', 'h2h3', 'g2g3', 'c2c3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'c2c4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3898,r1b4Q/pppkq2p/8/1N3P2/1n2nb2/8/PPP3PP/3RKBNR b K - 2 17,a1d1,e4d2,"['d7c6', 'e7d6', 'f4d6', 'f4d2', 'e4d6', 'e4d2', 'b4d5', 'b4d3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3899,r1b4Q/pppkq2p/8/1N3P2/1n2n3/8/PPPb2PP/3RKBNR w K - 3 18,f4d2,d1d2,"['e1e2', 'd1d2', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3900,r1b4Q/pppkq2p/8/1N3P2/1n2n3/8/PPPR2PP/4KBNR b K - 0 18,d1d2,e4d2,"['d7c6', 'e7d6', 'e4d6', 'e4d2', 'b4d5', 'b4d3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3901,r1b4Q/pppkq2p/8/1N3P2/1n6/8/PPPn2PP/4KBNR w K - 0 19,e4d2,e1d2,"['e1f2', 'e1d2', 'e1d1', 'h8e5', 'g1e2', 'f1e2', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3902,r1b4Q/pppkq2p/8/1N3P2/1n6/8/PPPK2PP/5BNR b - - 0 19,e1d2,a7a6,"['a8b8', 'e7f8', 'e7e8', 'e7d8', 'e7g7', 'e7f7', 'e7f6', 'e7e6', 'e7d6', 'e7g5', 'e7e5', 'e7c5', 'e7h4', 'e7e4', 'e7e3', 'e7e2', 'e7e1', 'd7c6', 'b4c6', 'b4a6', 'b4d5', 'b4d3', 'b4c2', 'b4a2', 'h7h6', 'c7c6', 'b7b6', 'a7a6', 'h7h5', 'c7c5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3903,r1b4Q/pppk3p/8/1N3Pq1/1n6/8/PPPK2PP/5BNR w - - 1 20,e7g5,d2e2,"['d2c3', 'd2e2', 'd2e1', 'd2d1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3904,r1b4Q/pppk3p/8/1N3Pq1/1n6/8/PPP3PP/4KBNR b - - 2 20,d2e1,b4c2,"['a8b8', 'd7e7', 'd7c6', 'g5g8', 'g5d8', 'g5g7', 'g5e7', 'g5h6', 'g5g6', 'g5f6', 'g5h5', 'g5f5', 'g5h4', 'g5g4', 'g5f4', 'g5g3', 'g5e3', 'g5g2', 'g5d2', 'g5c1', 'b4c6', 'b4a6', 'b4d5', 'b4d3', 'b4c2', 'b4a2', 'h7h6', 'c7c6', 'b7b6', 'a7a6', 'h7h5', 'c7c5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3905,r1b4Q/pppk3p/8/1N3P2/1n6/4q3/PPP3PP/4KBNR w - - 3 21,g5e3,e1d1,"['e1d1', 'g1e2', 'f1e2', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3906,r1b4Q/pppk3p/8/1N3P2/1n6/4q3/PPP1N1PP/4KB1R b - - 4 21,g1e2,c7c5,"['a8b8', 'd7e7', 'd7c6', 'b4c6', 'b4a6', 'b4d5', 'b4d3', 'b4c2', 'b4a2', 'e3e8', 'e3e7', 'e3h6', 'e3e6', 'e3b6', 'e3g5', 'e3e5', 'e3c5', 'e3f4', 'e3e4', 'e3d4', 'e3h3', 'e3g3', 'e3f3', 'e3d3', 'e3c3', 'e3b3', 'e3a3', 'e3f2', 'e3e2', 'e3d2', 'e3g1', 'e3c1', 'h7h6', 'c7c6', 'b7b6', 'a7a6', 'h7h5', 'c7c5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3907,r1b4Q/pppk3p/8/1N3P2/8/4q3/PPn1N1PP/4KB1R w - - 0 22,b4c2,e1d1,"['e1d1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3908,r1b4Q/pppk3p/8/1N3P2/8/4q3/PPn1N1PP/3K1B1R b - - 1 22,e1d1,a7a6,"['a8b8', 'd7e7', 'd7c6', 'e3e8', 'e3e7', 'e3h6', 'e3e6', 'e3b6', 'e3g5', 'e3e5', 'e3c5', 'e3f4', 'e3e4', 'e3d4', 'e3h3', 'e3g3', 'e3f3', 'e3d3', 'e3c3', 'e3b3', 'e3a3', 'e3f2', 'e3e2', 'e3d2', 'e3g1', 'e3c1', 'c2d4', 'c2b4', 'c2a3', 'c2e1', 'c2a1', 'h7h6', 'c7c6', 'b7b6', 'a7a6', 'h7h5', 'c7c5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3909,r1b4Q/pppk3p/8/1Nq2P2/8/8/PPn1N1PP/3K1B1R w - - 2 23,e3c5,e2c3,"['h8g8', 'h8f8', 'h8e8', 'h8d8', 'h8c8', 'h8h7', 'h8g7', 'h8f6', 'h8e5', 'h8d4', 'h8c3', 'b5c7', 'b5a7', 'b5d6', 'b5d4', 'b5c3', 'b5a3', 'e2f4', 'e2d4', 'e2g3', 'e2c3', 'e2g1', 'e2c1', 'h1g1', 'd1d2', 'd1c1', 'f5f6', 'h2h3', 'g2g3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'b2b4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3910,r1b5/pppk3Q/8/1Nq2P2/8/8/PPn1N1PP/3K1B1R b - - 0 23,h8h7,d7d8,"['d7e8', 'd7d8', 'd7c6', 'c5e7', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3911,r1b5/ppp4Q/2k5/1Nq2P2/8/8/PPn1N1PP/3K1B1R w - - 1 24,d7c6,h7c7,"['h7h8', 'h7g8', 'h7g7', 'h7f7', 'h7e7', 'h7d7', 'h7c7', 'h7h6', 'h7g6', 'h7h5', 'h7h4', 'h7h3', 'b5c7', 'b5a7', 'b5d6', 'b5d4', 'b5c3', 'b5a3', 'e2f4', 'e2d4', 'e2g3', 'e2c3', 'e2g1', 'e2c1', 'h1g1', 'd1d2', 'd1c1', 'f5f6', 'h2h3', 'g2g3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'b2b4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3912,r1b5/ppp4Q/2k5/2q2P2/3N4/8/PPn1N1PP/3K1B1R b - - 2 24,b5d4,c2d4,"['c6d6', 'c6b6', 'c6d5', 'c5d4', 'c2d4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3913,r1b5/ppp4Q/2k5/2q2P2/3n4/8/PP2N1PP/3K1B1R w - - 0 25,c2d4,h7g6,"['h7h8', 'h7g8', 'h7g7', 'h7f7', 'h7e7', 'h7d7', 'h7c7', 'h7h6', 'h7g6', 'h7h5', 'h7h4', 'h7h3', 'e2f4', 'e2d4', 'e2g3', 'e2c3', 'e2g1', 'e2c1', 'h1g1', 'd1d2', 'd1e1', 'f5f6', 'h2h3', 'g2g3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'b2b4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3914,r1b5/ppp4Q/2k5/2q2P2/3N4/8/PP4PP/3K1B1R b - - 0 25,e2d4,c5d4,"['c6d6', 'c6b6', 'c6d5', 'c5d4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3915,r1b5/ppp4Q/2k5/5P2/3q4/8/PP4PP/3K1B1R w - - 0 26,c5d4,d1e1,"['d1e2', 'd1c2', 'd1e1', 'd1c1', 'f1d3', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3916,r1b5/ppp4Q/2k5/5P2/3q4/8/PP4PP/4KB1R b - - 1 26,d1e1,d4b4,"['c8d7', 'c8e6', 'c8f5', 'a8b8', 'c6d6', 'c6b6', 'c6d5', 'c6c5', 'd4h8', 'd4d8', 'd4g7', 'd4d7', 'd4f6', 'd4d6', 'd4b6', 'd4e5', 'd4d5', 'd4c5', 'd4h4', 'd4g4', 'd4f4', 'd4e4', 'd4c4', 'd4b4', 'd4a4', 'd4e3', 'd4d3', 'd4c3', 'd4f2', 'd4d2', 'd4b2', 'd4g1', 'd4d1', 'b7b6', 'a7a6', 'b7b5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3917,r1b5/ppp4Q/2k5/5P2/1q6/8/PP4PP/4KB1R w - - 2 27,d4b4,e1d1,"['e1f2', 'e1e2', 'e1d1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3918,r1b5/ppp4Q/2k5/5P2/1q6/8/PP3KPP/5B1R b - - 3 27,e1f2,b4f4,"['c8d7', 'c8e6', 'c8f5', 'a8b8', 'c6d6', 'c6b6', 'c6d5', 'c6c5', 'b4f8', 'b4e7', 'b4d6', 'b4b6', 'b4c5', 'b4b5', 'b4a5', 'b4h4', 'b4g4', 'b4f4', 'b4e4', 'b4d4', 'b4c4', 'b4a4', 'b4c3', 'b4b3', 'b4a3', 'b4d2', 'b4b2', 'b4e1', 'b7b6', 'a7a6', 'b7b5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3919,r1b5/ppp4Q/2k5/5P2/5q2/8/PP3KPP/5B1R w - - 4 28,b4f4,f2e1,"['f2e2', 'f2g1', 'f2e1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3920,r1b5/ppp4Q/2k5/5P2/5q2/8/PP4PP/4KB1R b - - 5 28,f2e1,c8f5,"['c8d7', 'c8e6', 'c8f5', 'a8b8', 'c6d6', 'c6b6', 'c6d5', 'c6c5', 'f4h6', 'f4d6', 'f4g5', 'f4f5', 'f4e5', 'f4h4', 'f4g4', 'f4e4', 'f4d4', 'f4c4', 'f4b4', 'f4a4', 'f4g3', 'f4f3', 'f4e3', 'f4h2', 'f4f2', 'f4d2', 'f4f1', 'f4c1', 'b7b6', 'a7a6', 'b7b5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3921,r7/ppp4Q/2k5/5b2/5q2/8/PP4PP/4KB1R w - - 0 29,c8f5,h7e7,"['h7h8', 'h7g8', 'h7g7', 'h7f7', 'h7e7', 'h7d7', 'h7c7', 'h7h6', 'h7g6', 'h7h5', 'h7f5', 'h7h4', 'h7h3', 'h1g1', 'f1a6', 'f1b5', 'f1c4', 'f1d3', 'f1e2', 'e1e2', 'e1d1', 'h2h3', 'g2g3', 'b2b3', 'a2a3', 'h2h4', 'g2g4', 'b2b4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3922,r7/ppp2Q2/2k5/5b2/5q2/8/PP4PP/4KB1R b - - 1 29,h7f7,f4b4,"['a8h8', 'a8g8', 'a8f8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'c6d6', 'c6b6', 'c6c5', 'f5c8', 'f5h7', 'f5d7', 'f5g6', 'f5e6', 'f5g4', 'f5e4', 'f5h3', 'f5d3', 'f5c2', 'f5b1', 'f4h6', 'f4d6', 'f4g5', 'f4e5', 'f4h4', 'f4g4', 'f4e4', 'f4d4', 'f4c4', 'f4b4', 'f4a4', 'f4g3', 'f4f3', 'f4e3', 'f4h2', 'f4f2', 'f4d2', 'f4f1', 'f4c1', 'b7b6', 'a7a6', 'b7b5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3923,r7/ppp2Q2/2k5/5b2/1q6/8/PP4PP/4KB1R w - - 2 30,f4b4,e1f2,"['e1f2', 'e1e2', 'e1d1', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3924,r7/ppp2Q2/2k5/5b2/1q6/8/PP3KPP/5B1R b - - 3 30,e1f2,b4f4,"['a8h8', 'a8g8', 'a8f8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'c6d6', 'c6b6', 'c6c5', 'f5c8', 'f5h7', 'f5d7', 'f5g6', 'f5e6', 'f5g4', 'f5e4', 'f5h3', 'f5d3', 'f5c2', 'f5b1', 'b4f8', 'b4e7', 'b4d6', 'b4b6', 'b4c5', 'b4b5', 'b4a5', 'b4h4', 'b4g4', 'b4f4', 'b4e4', 'b4d4', 'b4c4', 'b4a4', 'b4c3', 'b4b3', 'b4a3', 'b4d2', 'b4b2', 'b4e1', 'b7b6', 'a7a6', 'b7b5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3925,r7/ppp2Q2/2k5/5b2/8/8/Pq3KPP/5B1R w - - 0 31,b4b2,f1e2,"['f2g3', 'f2f3', 'f2e3', 'f2g1', 'f2e1', 'f1e2', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3926,r7/ppp2Q2/2k5/5b2/8/8/Pq2BKPP/7R b - - 1 31,f1e2,b2d4,"['a8h8', 'a8g8', 'a8f8', 'a8e8', 'a8d8', 'a8c8', 'a8b8', 'c6d6', 'c6b6', 'c6c5', 'f5c8', 'f5h7', 'f5d7', 'f5g6', 'f5e6', 'f5g4', 'f5e4', 'f5h3', 'f5d3', 'f5c2', 'f5b1', 'b2h8', 'b2g7', 'b2f6', 'b2b6', 'b2e5', 'b2b5', 'b2d4', 'b2b4', 'b2c3', 'b2b3', 'b2a3', 'b2e2', 'b2d2', 'b2c2', 'b2a2', 'b2c1', 'b2b1', 'b2a1', 'b7b6', 'a7a6', 'b7b5', 'a7a5', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
3927,r7/ppp2Q2/2k5/8/8/3b4/Pq2BKPP/7R w - - 2 32,f5d3,f7f3,"['f7g8', 'f7f8', 'f7e8', 'f7h7', 'f7g7', 'f7e7', 'f7d7', 'f7c7', 'f7g6', 'f7f6', 'f7e6', 'f7h5', 'f7f5', 'f7d5', 'f7f4', 'f7c4', 'f7f3', 'f7b3', 'f2g3', 'f2f3', 'f2e3', 'f2g1', 'f2f1', 'f2e1', 'h1g1', 'h1f1', 'h1e1', 'h1d1', 'h1c1', 'h1b1', 'h1a1', 'h2h3', 'g2g3', 'a2a3', 'h2h4', 'g2g4', 'a2a4', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end', 'end']"
